Wavelength / nm	364.0 nm	375.0 nm	385 nm LUXEOSTAR 100mA	385 nm LUXEOSTAR 500mA	400 nm LUXEOSTAR 36mA	400 nm LUXEOSTAR 500mA	409.0 nm	416.0 nm	420 nm LUXEOSTAR 100mA	420 nm LUXEOSTAR 500mA	424.0 nm	439.0 nm	443.0 nm	452 nm LUXEOSTAR 30mA	452 nm LUXEOSTAR 100mA	452 nm LUXEOSTAR 500mA	472.0 nm	496.0 nm	505.0 nm	509.0 nm	513.0 nm	519.0 nm	521.0 nm	530 nm LUXEOSTAR 50 mA	532.0 nm	536.0 nm	540.0 nm	593.0 nm	613.0 nm	634.0 nm	639.0 nm	651 nm LUXEOSTAR 11 mA	651.0 nm	655.0 nm	669.0 nm	681.0 nm	687.0 nm	701.0 nm	734.0 nm	772.0 nm	811.0 nm	855.0 nm
492.0	3.737350760650014e-05	4.372871354741634e-05	2.9920011743578103e-05	5.204321663717028e-05	-1.7504822433859836e-05	-1.6258499184113227e-05	2.565727856612211e-05	0.00010491942097998495	5.4553002719374104e-06	2.3841702716838858e-05	6.612636090661241e-05	0.0006888788675836535	0.0005430614911417125	0.0013878054450441588	0.001306538154762942	0.0014251966061843099	0.011669016755848525	0.026451452597095897	0.017379277465433957	0.01111710072432363	0.005924921393468007	0.004314683162387706	0.0031509775463370152	0.00046877278792005754	0.0010487123702996326	0.0005415326411757372	0.00040417313816045326	3.652478705444046e-05	1.505236921749167e-05	-1.2597426595523375e-05	-6.278478563319935e-05	1.1548251068824666e-05	0.0003552522868685755	-4.988988655749573e-05	1.650443952148918e-05	-4.46662544122301e-05	-2.0641308832839457e-05	-6.872509700866892e-05	-8.128089322213682e-05	1.232066502945251e-05	-5.0293767004481684e-05	-0.0006217732600568843
493.0	3.841657394077294e-05	4.511904999024834e-05	8.80093401480999e-05	2.560155652855194e-05	-1.0739631927585775e-05	-7.682845712724364e-06	2.5482109904712807e-05	0.00010815817249777319	2.6012912877991774e-05	2.2790034732269673e-05	6.258662515006438e-05	0.0006416877308641996	0.0004938529830148961	0.0012318881678217964	0.0011515294711434995	0.0012673381813628043	0.010688753348935383	0.027382192056431498	0.018734456368231577	0.012193597281446969	0.006792295626822565	0.0046657035091372395	0.003584475473925966	0.0005253143469997727	0.0011778398271157487	0.0005885186849638989	0.000496989987688339	7.185911458337017e-05	2.5456392381626904e-05	-1.1266441458543422e-05	-3.6440715839400434e-05	-4.695649904056732e-06	0.0003731985427418898	-1.5143970771124022e-05	8.319144473200801e-08	-5.890528421686156e-05	-1.8797893029174636e-05	-4.194113885663336e-05	-8.693763315111902e-05	5.77491233211269e-06	0.00011668639401198226	-0.0004432236811372487
494.0	4.0661168638422755e-05	4.597674894158746e-05	3.732355359905695e-05	2.8971572032591384e-05	-7.240395458823101e-06	-5.1881101574112165e-06	2.4338363085607526e-05	9.450978364899201e-05	4.1540471335756454e-05	3.456871615944192e-05	6.0487101446407256e-05	0.000612161933356857	0.0004483899982470324	0.0010745182451594739	0.0010430375745571557	0.001173241077599096	0.009762503786588552	0.02809531768299164	0.020047474185464206	0.013363075261232813	0.007862907353327443	0.005155242682563382	0.00401847416550986	0.0006249788801443418	0.0013262073328148747	0.0006101271612517995	0.000658910903250108	0.00011533010175605352	7.813714043454203e-05	-9.203259874713339e-06	-4.002169178336387e-06	-1.0038542284018496e-06	0.0002806123672695359	1.1003408684194911e-05	1.53255595016624e-05	-4.925192184910816e-05	1.4631682402673713e-05	1.7008665671124732e-05	-5.886359745003438e-05	5.528410514588919e-07	0.00016840547729408286	-0.00017529404819978633
495.0	4.296074529392185e-05	4.685459741625201e-05	7.006998872905647e-05	4.063701031580495e-05	4.7114411022621344e-05	5.809658142506305e-07	2.1733415665180437e-05	8.24651337549069e-05	3.126166503272927e-05	2.4893370701407444e-05	5.821678990344634e-05	0.0005721145614871956	0.00040710303919843727	0.0009681523179446324	0.0009356802337521074	0.0010471228698680356	0.008912423517327163	0.02858787900769616	0.021216081371717353	0.014610433393498296	0.008857917202707679	0.005856581904537487	0.004463349280563647	0.0006792266640078418	0.0015203557599420938	0.0006676969236051592	0.0007622244785849648	0.00010220371857930699	0.00011117897585842973	-6.5699689315787715e-06	1.0146185893544045e-05	-7.058399136475806e-06	0.00017713461747144603	4.249291201154542e-06	3.66854362226513e-05	-4.1629347954061015e-05	3.548230389795352e-05	3.232382497412916e-05	-3.2764161759745776e-05	-9.116675321000976e-06	2.2878165122142837e-05	-0.00024195710684347667
496.0	4.33664314276702e-05	4.739837232293196e-05	6.181219204410014e-05	5.4376304293812406e-05	5.971166231016697e-05	-1.5478894323078114e-05	2.018809184062598e-05	7.709011434685945e-05	2.5794214871544586e-05	3.057237781807997e-05	5.4540586350475866e-05	0.0005153490970997112	0.0003702350277029815	0.0008885796288446066	0.0008417957428499381	0.0009568177389425658	0.00812600051594714	0.028804938444562656	0.022317894849618217	0.015881940146428016	0.009632483094192316	0.006602084231792222	0.004926847878878426	0.0007851990789970038	0.0017328408419457235	0.0007790910396081077	0.0007520591958326157	2.831025560625611e-05	6.642573740287936e-05	-1.0909024082567444e-06	-5.129757288714089e-06	-8.682789233764155e-06	3.300363351996487e-05	-3.9468700247589394e-05	3.949389429728755e-05	-5.1249151746400964e-05	8.310613962970547e-06	-2.850626202510933e-05	-2.2333741391598065e-05	-1.3533113019668025e-05	-0.00022979173604127122	-0.0006599629236568907
497.0	4.208324973916216e-05	4.762983958704523e-05	9.256536590531804e-05	6.811559827181988e-05	2.5419144916294085e-05	-8.774292518173783e-06	2.0757625563625428e-05	8.523787207266081e-05	1.4640616542727407e-05	1.1432020498925225e-05	4.994520333189101e-05	0.00044696691890619726	0.0003369594008921863	0.0007786627905543076	0.0007552858645261871	0.0008530300379255798	0.0073948311090828375	0.02874339781491307	0.023371404361830158	0.017063629959398606	0.010420494249482938	0.007373310501808807	0.005472504542659882	0.0008799319954267097	0.0018988004699219266	0.0008935460675908007	0.0007087103098286922	-2.6904647512667706e-05	5.940117413762818e-07	3.753550822810903e-06	-3.446971954204696e-05	-1.3408287698602305e-05	-0.00016777165581198611	-8.686359571588679e-05	2.4693650978480298e-05	-6.455735398871052e-05	-4.003654409391237e-05	-9.417311038552602e-05	-2.4225563509797987e-05	-2.107769541463301e-05	-0.0004222332197979663	-0.0010580846673341074
498.0	4.1225311361236814e-05	4.87036314436119e-05	3.817780842853445e-05	2.9230803994440342e-05	1.5621282803758596e-05	-1.2900858522343406e-06	2.1488865892806877e-05	9.502874527600012e-05	1.2234938471806468e-05	2.6365705879803826e-05	4.529789115856086e-05	0.0004141877421940848	0.00030606329142916094	0.0007103884548761925	0.0006631032072959607	0.0007639888979461899	0.006717284905281541	0.028461819987543012	0.024480229763243412	0.01817613052798503	0.011220743963561168	0.008255648015569819	0.006103857233044529	0.0010106771827510007	0.002069982992823973	0.0010083297333812477	0.0007711028406222975	-2.1847217763883568e-05	-3.237112807471999e-05	8.915530790924167e-06	-4.409340162042256e-05	6.527408949933976e-06	-0.00025056522316638935	-8.159201923588917e-05	7.657857773602129e-06	-3.7215438731744973e-05	-3.9030379580265275e-05	-9.480595698491835e-05	-1.2573418093877466e-05	-3.065372233047598e-05	-0.00037585447929800787	-0.0009744310310062715
499.0	4.197514409631571e-05	5.272572212540791e-05	5.981893077531771e-05	-1.1209382054034428e-05	2.9384946247558006e-05	3.231622341771154e-06	2.0549726414430126e-05	0.00011536230183911886	1.737434162332099e-06	7.435682157563278e-06	4.0680511659546156e-05	0.0004200647448895363	0.0002773956191845663	0.0006379175879270818	0.0006117645581923576	0.0007064070881803386	0.0061093616940302905	0.028068372820071373	0.025467037853366865	0.019320084790825146	0.012082445733115333	0.009247844349953644	0.006792769791690746	0.0011444042778563721	0.002321287981477603	0.00114529454492997	0.0009690950601148123	1.6578364344509874e-05	-5.610416435897656e-06	1.809758145204623e-05	-2.2725129429966145e-05	9.037830009379112e-06	-2.033770384598033e-05	1.218066440751811e-06	1.7067104988328623e-05	2.66209580724611e-05	1.9161994504205307e-05	3.330676589726081e-06	1.640309782453659e-05	-2.0865726588625516e-06	-8.864765903899042e-05	-0.0002203365475394882
500.0	4.3498450559751905e-05	5.735497472438318e-05	5.554765662792622e-05	6.759713434812195e-05	3.0240315162136337e-06	-1.8909155711633747e-05	1.850807870658753e-05	0.00014535542999879884	-2.0351064488854448e-05	3.246538019030415e-05	3.642349270096526e-05	0.00043310647437443166	0.00025062265660408045	0.0005970821105593202	0.0005875134283671748	0.0006679255860441352	0.005574967020864977	0.027602638666140062	0.026259726106464407	0.020563418419677813	0.013126741062171146	0.010240931310236335	0.007472883509125653	0.0012701031597049885	0.002663267329509642	0.0013058026349184195	0.001261220796615042	3.404048091212099e-05	5.668586748516589e-05	2.9666005856996596e-05	1.6495378645149215e-05	-5.138665385135335e-06	0.00038258952566474927	0.00010448251034802116	6.432581898628025e-05	9.593755383421478e-05	8.631707727143336e-05	0.00014133726719628702	6.306287803349545e-05	7.01778104848285e-05	0.0002161776561259062	0.0007998833477478771
501.0	4.466429673970858e-05	5.916977979556381e-05	8.544657565966582e-05	4.659934543833695e-05	1.5388000372507972e-05	-5.1881101574112165e-06	1.7005975576606333e-05	0.00018524290421653708	1.7264992620096154e-05	1.7321361212511347e-05	3.302588790380171e-05	0.00042600070975350467	0.00022524109725060155	0.0005367166222765425	0.0005156109557275982	0.0006066922468784982	0.005112197910948895	0.027075211614110136	0.026844558809153582	0.02181534752618035	0.014506635580682182	0.011277257204561892	0.008177583620775775	0.0014614040127373725	0.0029974550174026284	0.001464264118578027	0.0015295092861973458	3.541190459539721e-05	0.0001330602254139152	3.77881484437114e-05	6.422023520234507e-05	-8.239773752685554e-06	0.0006614601352552435	0.00017664008388013666	0.00013114199290175315	0.00012993661495306372	0.00011216938968496228	0.000203872430381956	0.00011067401752339832	0.00013991429074726173	0.00032723113802723036	0.0016247123423160678
502.0	4.488769004029524e-05	5.599193481378328e-05	5.1276382480534734e-05	5.333937644641583e-05	2.0753496291276964e-05	8.221093452397449e-06	1.6952478635184986e-05	0.00020406324497400166	2.393528181674286e-06	9.118350932873257e-06	3.056722389068517e-05	0.0003941870174885089	0.000201205667942696	0.00047328443806496015	0.0004404466352167979	0.0005411051611208085	0.004695977721170421	0.026410557133878847	0.027214076829468883	0.022940979196841866	0.01580367688601406	0.012411512527678454	0.008938932652554108	0.0016966306611602851	0.003312495609833373	0.0016220130962213222	0.001695925501071691	1.5502205479838272e-05	0.00013934830712331755	3.373241845656256e-05	9.272379021663419e-05	2.0972541391479495e-06	0.0006294477356890006	0.00019948536552468916	0.000152215851381529	0.00011260039470726539	9.35985862596511e-05	0.00013979091486311846	0.00011946326013668547	0.00014044583378707197	0.00021798786475177182	0.0017520042314964049
503.0	4.422672970337379e-05	5.137114292555275e-05	9.882990132149194e-05	6.52640466914791e-05	1.8420671978768734e-05	-3.3170584909262453e-06	1.7928809955265477e-05	0.00019632846269664565	1.2234938471806468e-05	2.8258708252028002e-05	2.809699494649077e-05	0.0003522895907975292	0.00017942243741481215	0.0004269611890351277	0.0004098136291218303	0.00047186654596333366	0.004303595423098929	0.025545714848606963	0.02737685590844098	0.023872769235579648	0.01660798876329274	0.013633764344597878	0.009796076642299957	0.0019250906726953625	0.0036522551786596718	0.0018163973409412218	0.0017663220443985223	-9.826109467629298e-06	6.902134889034099e-05	2.7048750508523447e-05	9.510905689846965e-05	1.9495823121218886e-06	0.0004685727038199037	0.00020592858813269359	0.00011351985538827986	6.449828448844894e-05	6.071768922140413e-05	4.2085576201884126e-05	8.671832000895338e-05	0.00010659990824707565	0.00014169686875742542	0.0013546515639912833
504.0	4.3292074869309345e-05	4.8346236997736466e-05	7.690402736488286e-05	5.7746319797852586e-05	2.8218534091303562e-05	9.312540257846867e-06	1.912950686103211e-05	0.0001687258592317938	1.4421918536280217e-05	-3.2913312850403764e-06	2.5126625393691443e-05	0.00030798567397846677	0.00016059927117813012	0.00039613282469820095	0.00039208619503909445	0.00042285178594313313	0.003926789037060541	0.024471487736704385	0.027482726549146953	0.024622757160011256	0.01712207162786346	0.01488331175957096	0.010742962290045587	0.0021849754046925937	0.004032665486417898	0.0020510789085860653	0.0018720186230599333	-1.922475044759159e-05	6.36325728620511e-06	2.4650948426006292e-05	7.121162489823069e-05	-1.872447347154554e-05	0.00032032278555612265	0.0001832758924758043	5.164499934731856e-05	3.08132586369638e-05	4.383571962661522e-05	3.265134934909655e-05	4.024777596019379e-05	8.446813659637407e-05	0.00019672947744021291	0.0007700462620681403
505.0	4.321901607812413e-05	4.820193401517136e-05	9.455862717410045e-05	4.9191665056828765e-05	9.089374728735159e-06	-3.940742379754422e-06	1.9467529866640624e-05	0.00015983768073951973	-1.094705021161664e-05	-1.6121680696781205e-05	2.1998999099036496e-05	0.0002907579144444982	0.00014479037044321487	0.00033027956475335205	0.00033167109968513077	0.00039167334260650126	0.003585663391514678	0.02332886348594898	0.027570494853803227	0.025278151712762927	0.017960942148070952	0.016097154880099666	0.011775441983241193	0.0025187196986519683	0.004383937940440538	0.0023081684603930078	0.0020896976152223546	3.3619182696883146e-05	3.377834555423787e-05	3.217079727974448e-05	5.152630569784391e-05	-1.8898851905590548e-06	0.0002676604645651837	0.0001618166888763385	4.28395340345523e-05	3.7063999340676184e-05	5.060664335425024e-05	9.874561347521447e-05	2.836697163090337e-05	9.654482056096735e-05	0.00030454522330631114	0.0003736857663012481
506.0	4.413430147346728e-05	5.041845630129866e-05	7.263275321749137e-05	6.111633530189203e-05	8.856092297484535e-06	-3.545600189918551e-07	1.855550206250701e-05	0.00016293813307244624	2.863728895536052e-05	-4.974000060350356e-06	1.9724387104392723e-05	0.00030089444592399083	0.00013164315776713646	0.000302195086247461	0.000281183367417499	0.0003540345011010178	0.0032887341810730513	0.022220860752997874	0.02747062083090842	0.02586742054077454	0.01925134412512941	0.017192102083326746	0.012828703040860041	0.0028680616640816086	0.004745249385292742	0.0025275441988045796	0.0023625610152519065	9.812997128006076e-05	9.393177984451343e-05	3.212014096282515e-05	3.4136640744438186e-05	1.1400579241798606e-05	0.00020719340116229253	0.0001226892741989331	7.605899369437418e-05	5.510107376021175e-05	6.0922321949849806e-05	0.00014362402644039845	2.536744833884866e-05	9.285488701384332e-05	0.00020790510872561912	-8.814264725508742e-06
507.0	4.569088276133297e-05	5.5826183290817254e-05	0.00010053841098044854	9.585341818968449e-05	3.824967863508967e-05	3.0757013695637778e-06	1.7172898082751728e-05	0.00016126045654865574	5.892696284832409e-06	-2.9583030899264024e-05	1.8707030679511705e-05	0.00029811495110331686	0.00011980631307781617	0.0003010652509052696	0.00026118682177217294	0.00033718128848662243	0.003020864261921012	0.021154266489057317	0.02705200720229152	0.026341336400790966	0.020532542980903415	0.018171155282355276	0.013875530790082802	0.0032761242750463703	0.0052475231569810744	0.0027335630830546097	0.0025848548192692385	0.00010616124831056387	7.932086249337908e-05	1.8544148940252252e-05	1.4172962005116857e-05	1.8019104850958277e-06	0.00013558336121442195	5.153836084541831e-05	8.932452536978e-05	4.381222202137215e-05	5.184697141404613e-05	9.098911643647759e-05	1.9302840540526723e-05	6.399678984997145e-05	-7.195057192428086e-05	-0.000441795205658949
508.0	4.696802153244091e-05	6.29041236447492e-05	0.00011278273020296972	7.770718086024028e-05	2.1686626016280784e-05	-1.7661787933976954e-05	1.6352249523861905e-05	0.00013650388018466905	3.213645705851864e-05	2.11073659569591e-05	1.85577696982869e-05	0.00025114114617439537	0.00010784947534013156	0.0002615210139285837	0.000248423069232603	0.00030291308950401805	0.002759070033621739	0.020063192946283226	0.026417942011884937	0.026596402106067618	0.021414185672574717	0.019217011200593187	0.01492700007968533	0.003754261718866519	0.005914395685527234	0.002992439245573735	0.002770655950078807	4.475389695346021e-05	-2.028081260037803e-06	-1.5223345630405146e-06	-5.341994989692834e-06	-4.990993558109274e-06	5.439937909673428e-05	-4.2363666503997766e-05	4.401147606466828e-05	1.5017101148202751e-05	3.564859077469178e-05	-1.7220823118651079e-06	5.548870806199261e-06	3.221940768458763e-05	-0.00033279488138799576	-0.0007413941572397832
509.0	4.7832998195809015e-05	6.599848427869747e-05	8.715508531862242e-05	5.308014448456687e-05	2.005364899752443e-05	1.2275038729781259e-05	1.6053080019519338e-05	0.00010388971601309061	1.2672334484701469e-05	1.395602366189079e-05	1.8452005517048097e-05	0.0001877572981179158	9.620736973140857e-05	0.00022762595366285275	0.00024998308343188397	0.00025684764169133683	0.0025025954223366373	0.018966546342622737	0.025658588352788336	0.02662868552336646	0.02198814274177799	0.02030368522121844	0.016017666939065204	0.004164388727525873	0.006619050265600744	0.0033551815886689674	0.0029970304627446346	-9.945262892430661e-06	-7.95241599377986e-05	-8.851537288643254e-06	-6.953818426102083e-06	3.1309569283316356e-06	2.5359100723209374e-05	-4.831892550522647e-05	-2.2148743154353917e-06	8.498676613675226e-06	2.8062602023670746e-05	-5.3526451020504305e-05	9.53774994817659e-06	2.893871498849859e-05	-0.0003476292609585866	-0.0008069476744460639
510.0	4.826526724794618e-05	6.303439680423767e-05	9.655188844288288e-05	9.248340268564433e-05	3.358403001007322e-05	-5.104809911987884e-07	1.5473237347712694e-05	7.462921942804302e-05	-1.553970834701195e-05	9.118350932873257e-06	1.7729177213052232e-05	0.00016042282257760885	8.646406286266816e-05	0.0002090643730411428	0.0001914116412225243	0.00022300077302409203	0.0022670138886745706	0.017930478080463778	0.024839047734576895	0.026501496034693792	0.022599276012651704	0.02133860539184128	0.01714868559983099	0.004779579240514907	0.0072429863906304775	0.0037775132044078463	0.0032832660615453625	-3.811117276438796e-05	-0.0001128715650917114	-6.704995010048162e-06	1.1705014275742808e-06	-8.561824013757885e-07	8.492498320551516e-06	3.485008549691591e-05	-1.0214423106992583e-05	2.1107664701164522e-05	2.6435983957894228e-05	-4.773006084513491e-05	2.114869107046575e-05	2.595760061408539e-05	-0.00019411146045359616	-0.0008011359997758649
